timestamp,CPU_percent,node_load1,node_load5,node_load15,Memory_GiB_Total,Memory_GiB_Used,Memory_Used_Percent,Disk_GiB_Total,Disk_GiB_Used,Disk_Used_Percent
2026-03-05 02:07:15.070970,92.1,3.251,2.875,2.501,64,61.32,95.81,1024,461.36,45.05
2026-03-05 02:07:45.070970,91.39,3.704,3.385,3.039,64,61.34,95.84,1024,461.4,45.06
2026-03-05 02:08:15.070970,87.12,3.169,3.073,2.765,64,61.3,95.78,1024,461.42,45.06
2026-03-05 02:08:45.070970,89.56,3.354,3.058,2.709,64,61.5,96.09,1024,461.44,45.06
2026-03-05 02:09:15.070970,88.42,3.661,3.314,2.896,64,62.0,96.88,1024,461.45,45.06
2026-03-05 02:09:45.070970,88.3,3.391,3.269,2.947,64,62.0,96.88,1024,461.48,45.07
2026-03-05 02:10:15.070970,87.56,3.662,3.36,3.066,64,62.0,96.88,1024,461.51,45.07
2026-03-05 02:10:45.070970,85.62,3.426,3.228,2.681,64,61.67,96.36,1024,461.52,45.07
2026-03-05 02:11:15.070970,84.64,3.43,3.046,2.841,64,61.67,96.37,1024,461.54,45.07
2026-03-05 02:11:45.070970,84.31,3.325,3.094,2.881,64,61.72,96.43,1024,461.56,45.07
2026-03-05 02:12:15.070970,85.18,3.4,3.088,2.694,64,61.66,96.35,1024,461.59,45.08
2026-03-05 02:12:45.070970,87.65,3.644,3.291,3.099,64,61.9,96.72,1024,461.6,45.08
2026-03-05 02:13:15.070970,89.38,3.96,3.504,3.135,64,61.92,96.76,1024,461.64,45.08
2026-03-05 02:13:45.070970,89.78,3.998,3.509,3.101,64,61.91,96.74,1024,461.67,45.09
2026-03-05 02:14:15.070970,86.98,3.365,3.047,2.776,64,61.98,96.84,1024,461.69,45.09
2026-03-05 02:14:45.070970,85.9,3.576,3.033,2.808,64,61.77,96.52,1024,461.71,45.09
2026-03-05 02:15:15.070970,87.85,3.395,3.042,2.59,64,62.0,96.88,1024,461.75,45.09
2026-03-05 02:15:45.070970,87.04,3.56,3.362,3.0,64,62.0,96.88,1024,461.77,45.1
2026-03-05 02:16:15.070970,87.03,3.591,3.286,2.908,64,61.69,96.39,1024,461.78,45.1
2026-03-05 02:16:45.070970,86.17,3.616,3.222,2.908,64,61.98,96.84,1024,461.79,45.1
2026-03-05 02:17:15.070970,88.19,4.015,3.594,3.172,64,61.78,96.53,1024,461.81,45.1
2026-03-05 02:17:45.070970,88.1,3.394,2.862,2.565,64,61.65,96.32,1024,461.83,45.1
2026-03-05 02:18:15.070970,87.52,3.231,2.894,2.551,64,61.79,96.55,1024,461.85,45.1
2026-03-05 02:18:45.070970,87.44,3.499,3.201,2.966,64,61.82,96.6,1024,461.87,45.1
2026-03-05 02:19:15.070970,87.29,3.447,3.122,2.697,64,61.79,96.55,1024,461.9,45.11
2026-03-05 02:19:45.070970,89.39,3.936,3.517,3.137,64,61.78,96.53,1024,461.91,45.11
2026-03-05 02:20:15.070970,87.9,3.531,3.094,2.649,64,61.7,96.41,1024,461.93,45.11
2026-03-05 02:20:45.070970,85.47,3.255,2.893,2.581,64,61.59,96.24,1024,461.95,45.11
2026-03-05 02:21:15.070970,84.74,3.585,3.236,2.937,64,61.42,95.97,1024,461.97,45.11
2026-03-05 02:21:45.070970,82.29,3.378,2.846,2.507,64,61.25,95.7,1024,462.0,45.12
2026-03-05 02:22:15.070970,82.34,3.406,3.028,2.676,64,61.12,95.49,1024,462.0,45.12
2026-03-05 02:22:45.070970,79.65,3.419,3.009,2.614,64,61.13,95.51,1024,462.02,45.12
2026-03-05 02:23:15.070970,80.94,3.218,2.919,2.722,64,61.19,95.61,1024,462.04,45.12
2026-03-05 02:23:45.070970,79.15,3.163,2.672,2.291,64,60.75,94.92,1024,462.07,45.12
2026-03-05 02:24:15.070970,80.86,3.316,3.088,2.795,64,60.76,94.93,1024,462.1,45.13
2026-03-05 02:24:45.070970,79.77,3.008,2.759,2.661,64,61.08,95.43,1024,462.11,45.13
2026-03-05 02:25:15.070970,80.02,3.158,2.857,2.589,64,61.04,95.38,1024,462.14,45.13
2026-03-05 02:25:45.070970,82.38,3.427,3.011,2.631,64,60.8,95.01,1024,462.16,45.13
2026-03-05 02:26:15.070970,80.43,3.506,3.238,2.988,64,60.87,95.1,1024,462.18,45.13
2026-03-05 02:26:45.070970,75.74,3.13,2.874,2.471,64,60.72,94.88,1024,462.19,45.14
2026-03-05 02:27:15.070970,73.07,3.262,2.961,2.568,64,60.72,94.88,1024,462.21,45.14
2026-03-05 02:27:45.070970,72.09,3.076,2.774,2.446,64,60.81,95.01,1024,462.23,45.14
2026-03-05 02:28:15.070970,71.62,2.877,2.607,2.388,64,60.59,94.66,1024,462.24,45.14
2026-03-05 02:28:45.070970,69.72,3.094,2.636,2.272,64,60.56,94.63,1024,462.26,45.14
2026-03-05 02:29:15.070970,93.8,3.738,3.22,2.757,64,60.62,94.72,1024,462.27,45.14
2026-03-05 02:29:45.070970,94.99,3.578,3.065,2.786,64,60.95,95.24,1024,462.28,45.14
2026-03-05 02:30:15.070970,95.0,3.894,3.426,3.014,64,60.82,95.04,1024,462.29,45.15
2026-03-05 02:30:45.070970,93.81,3.833,3.633,3.322,64,60.81,95.01,1024,462.32,45.15
2026-03-05 02:31:15.070970,91.77,3.638,3.429,3.168,64,60.86,95.09,1024,462.36,45.15
2026-03-05 02:31:45.070970,92.6,3.932,3.439,3.159,64,60.84,95.06,1024,462.38,45.15
2026-03-05 02:32:15.070970,90.75,3.545,3.21,2.977,64,60.52,94.56,1024,462.4,45.16
2026-03-05 02:32:45.070970,90.7,3.391,3.116,2.655,64,60.69,94.83,1024,462.41,45.16
2026-03-05 02:33:15.070970,90.45,3.52,3.282,3.114,64,61.02,95.35,1024,462.42,45.16
2026-03-05 02:33:45.070970,89.81,3.123,2.736,2.525,64,61.39,95.92,1024,462.43,45.16
2026-03-05 02:34:15.070970,86.9,3.471,3.105,2.799,64,61.33,95.83,1024,462.45,45.16
2026-03-05 02:34:45.070970,88.27,3.735,3.35,3.058,64,61.36,95.87,1024,462.46,45.16
2026-03-05 02:35:15.070970,86.82,3.44,3.048,2.83,64,61.31,95.8,1024,462.5,45.17
2026-03-05 02:35:45.070970,87.25,3.253,2.963,2.715,64,61.51,96.1,1024,462.51,45.17
2026-03-05 02:36:15.070970,86.42,3.465,3.199,2.955,64,61.68,96.37,1024,462.52,45.17
2026-03-05 02:36:45.070970,85.69,3.516,3.25,2.952,64,61.7,96.41,1024,462.54,45.17
2026-03-05 02:37:15.070970,84.99,3.282,3.084,2.662,64,62.0,96.88,1024,462.57,45.17
2026-03-05 02:37:45.070970,86.74,3.319,2.907,2.554,64,61.94,96.78,1024,462.58,45.17
2026-03-05 02:38:15.070970,85.54,3.288,2.959,2.468,64,61.8,96.56,1024,462.6,45.18
2026-03-05 02:38:45.070970,86.28,3.491,3.189,3.128,64,62.0,96.88,1024,462.62,45.18
2026-03-05 02:39:15.070970,82.27,3.208,2.86,2.486,64,62.0,96.88,1024,462.64,45.18
2026-03-05 02:39:45.070970,82.62,3.243,2.709,2.375,64,61.95,96.8,1024,462.66,45.18
2026-03-05 02:40:15.070970,83.09,3.422,3.165,2.893,64,62.0,96.88,1024,462.66,45.18
2026-03-05 02:40:45.070970,84.01,3.399,3.043,2.857,64,61.95,96.8,1024,462.68,45.18
2026-03-05 02:41:15.070970,80.06,3.232,2.99,2.666,64,61.76,96.5,1024,462.7,45.19
2026-03-05 02:41:45.070970,79.83,2.898,2.692,2.594,64,61.34,95.85,1024,462.72,45.19
2026-03-05 02:42:15.070970,80.0,3.468,2.936,2.75,64,61.23,95.68,1024,462.75,45.19
2026-03-05 02:42:45.070970,80.78,3.117,2.808,2.344,64,61.3,95.79,1024,462.77,45.19
2026-03-05 02:43:15.070970,83.35,3.501,3.196,2.936,64,61.28,95.76,1024,462.78,45.19
2026-03-05 02:43:45.070970,83.38,3.518,3.224,2.86,64,61.28,95.76,1024,462.8,45.2
2026-03-05 02:44:15.070970,82.36,2.757,2.422,2.144,64,61.35,95.85,1024,462.82,45.2
2026-03-05 02:44:45.070970,80.43,3.693,3.451,3.085,64,61.61,96.26,1024,462.85,45.2
2026-03-05 02:45:15.070970,81.86,2.987,2.668,2.486,64,61.32,95.82,1024,462.87,45.2
2026-03-05 02:45:45.070970,81.89,3.336,2.972,2.555,64,60.94,95.22,1024,462.9,45.21
2026-03-05 02:46:15.070970,80.42,3.409,2.975,2.632,64,60.88,95.12,1024,462.9,45.21
2026-03-05 02:46:45.070970,81.57,3.058,2.705,2.622,64,60.97,95.27,1024,462.91,45.21
2026-03-05 02:47:15.070970,82.9,3.412,3.067,2.634,64,60.98,95.28,1024,462.94,45.21
2026-03-05 02:47:45.070970,83.08,3.424,3.181,2.744,64,60.84,95.06,1024,462.95,45.21
2026-03-05 02:48:15.070970,84.16,3.661,3.179,2.9,64,60.62,94.72,1024,462.99,45.21
2026-03-05 02:48:45.070970,83.69,3.48,2.989,2.835,64,60.38,94.34,1024,463.01,45.22
2026-03-05 02:49:15.070970,84.8,3.573,3.189,2.669,64,60.36,94.31,1024,463.04,45.22
2026-03-05 02:49:45.070970,83.66,2.954,2.659,2.461,64,60.4,94.37,1024,463.06,45.22
2026-03-05 02:50:15.070970,84.33,3.08,2.771,2.449,64,60.72,94.88,1024,463.07,45.22
2026-03-05 02:50:45.070970,85.03,3.341,3.15,2.894,64,60.63,94.73,1024,463.07,45.22
2026-03-05 02:51:15.070970,84.26,3.701,3.496,3.077,64,60.71,94.85,1024,463.08,45.22
2026-03-05 02:51:45.070970,85.37,3.182,2.972,2.517,64,60.73,94.88,1024,463.12,45.23
2026-03-05 02:52:15.070970,82.87,3.018,2.798,2.492,64,60.74,94.91,1024,463.13,45.23
2026-03-05 02:52:45.070970,82.87,3.582,3.083,2.695,64,60.75,94.92,1024,463.15,45.23
2026-03-05 02:53:15.070970,83.45,3.657,3.261,2.859,64,60.97,95.27,1024,463.18,45.23
2026-03-05 02:53:45.070970,83.75,3.452,3.198,2.824,64,60.73,94.9,1024,463.18,45.23
2026-03-05 02:54:15.070970,85.85,3.366,2.929,2.929,64,60.64,94.74,1024,463.2,45.23
2026-03-05 02:54:45.070970,85.64,3.593,3.131,2.893,64,60.52,94.56,1024,463.22,45.24
2026-03-05 02:55:15.070970,85.48,3.287,2.853,2.475,64,60.68,94.81,1024,463.25,45.24
2026-03-05 02:55:45.070970,83.02,3.366,3.145,2.766,64,60.84,95.06,1024,463.26,45.24
2026-03-05 02:56:15.070970,82.19,3.69,3.361,3.037,64,60.87,95.11,1024,463.29,45.24
2026-03-05 02:56:45.070970,82.35,3.106,2.834,2.46,64,60.92,95.19,1024,463.31,45.25
2026-03-05 02:57:15.070970,82.04,3.51,3.203,2.744,64,61.04,95.37,1024,463.34,45.25
2026-03-05 02:57:45.070970,82.78,3.428,3.172,2.827,64,61.14,95.53,1024,463.36,45.25
2026-03-05 02:58:15.070970,82.23,3.296,3.018,2.69,64,61.01,95.32,1024,463.38,45.25
2026-03-05 02:58:45.070970,80.96,3.173,2.928,2.791,64,60.95,95.23,1024,463.41,45.26
2026-03-05 02:59:15.070970,82.76,3.241,2.786,2.561,64,61.06,95.41,1024,463.44,45.26
2026-03-05 02:59:45.070970,81.17,3.397,3.222,2.832,64,61.0,95.32,1024,463.45,45.26
2026-03-05 03:00:15.070970,82.8,3.472,3.109,2.762,64,60.91,95.17,1024,463.47,45.26
2026-03-05 03:00:45.070970,82.61,3.389,2.95,2.649,64,61.08,95.43,1024,463.5,45.26
2026-03-05 03:01:15.070970,82.96,3.571,3.201,2.987,64,61.52,96.13,1024,463.5,45.26
2026-03-05 03:01:45.070970,83.75,3.199,2.81,2.457,64,61.27,95.73,1024,463.51,45.26
2026-03-05 03:02:15.070970,86.23,3.075,2.697,2.349,64,61.48,96.06,1024,463.55,45.27
2026-03-05 03:02:45.070970,87.26,3.714,3.291,3.032,64,61.6,96.25,1024,463.58,45.27
2026-03-05 03:03:15.070970,86.91,3.524,3.262,2.983,64,61.67,96.36,1024,463.58,45.27
2026-03-05 03:03:45.070970,87.12,3.875,3.422,2.911,64,61.89,96.71,1024,463.6,45.27
2026-03-05 03:04:15.070970,88.28,3.494,3.261,3.052,64,61.82,96.6,1024,463.61,45.27
2026-03-05 03:04:45.070970,87.11,3.316,2.922,2.646,64,61.57,96.2,1024,463.61,45.27
2026-03-05 03:05:15.070970,85.5,3.31,3.039,2.777,64,61.49,96.07,1024,463.63,45.28
2026-03-05 03:05:45.070970,83.93,3.263,2.97,2.652,64,61.53,96.13,1024,463.64,45.28
2026-03-05 03:06:15.070970,82.48,3.399,3.021,2.732,64,61.69,96.39,1024,463.67,45.28
2026-03-05 03:06:45.070970,82.82,3.512,3.128,2.808,64,62.0,96.88,1024,463.68,45.28
2026-03-05 03:07:15.070970,84.33,3.483,3.216,2.875,64,62.0,96.88,1024,463.71,45.28
2026-03-05 03:07:45.070970,84.57,3.447,3.058,2.693,64,61.87,96.67,1024,463.71,45.28
2026-03-05 03:08:15.070970,83.25,3.452,3.342,3.049,64,61.64,96.32,1024,463.74,45.29
2026-03-05 03:08:45.070970,82.61,3.36,3.004,2.6,64,61.53,96.14,1024,463.77,45.29
2026-03-05 03:09:15.070970,81.97,3.147,2.869,2.645,64,61.79,96.54,1024,463.81,45.29
2026-03-05 03:09:45.070970,81.9,3.281,3.278,2.987,64,61.45,96.01,1024,463.84,45.3
2026-03-05 03:10:15.070970,79.52,2.931,2.712,2.5,64,61.51,96.11,1024,463.85,45.3
2026-03-05 03:10:45.070970,77.61,3.244,2.976,2.609,64,61.3,95.78,1024,463.89,45.3
2026-03-05 03:11:15.070970,78.87,3.15,2.748,2.592,64,61.98,96.85,1024,463.92,45.31
2026-03-05 03:11:45.070970,79.11,2.997,2.696,2.496,64,62.0,96.88,1024,463.95,45.31
2026-03-05 03:12:15.070970,78.89,3.207,2.854,2.555,64,61.99,96.86,1024,463.99,45.31
2026-03-05 03:12:45.070970,80.41,3.375,3.016,2.717,64,61.83,96.61,1024,464.01,45.31
2026-03-05 03:13:15.070970,77.8,3.121,2.735,2.508,64,61.66,96.35,1024,464.04,45.32
2026-03-05 03:13:45.070970,76.88,3.014,2.617,2.298,64,61.48,96.07,1024,464.05,45.32
2026-03-05 03:14:15.070970,75.6,2.76,2.295,2.165,64,61.89,96.7,1024,464.06,45.32
2026-03-05 03:14:45.070970,78.08,3.143,2.827,2.63,64,61.42,95.97,1024,464.08,45.32
2026-03-05 03:15:15.070970,78.51,3.152,2.952,2.593,64,61.77,96.51,1024,464.1,45.32
2026-03-05 03:15:45.070970,77.74,3.149,2.737,2.323,64,61.54,96.16,1024,464.11,45.32
2026-03-05 03:16:15.070970,78.22,3.004,2.826,2.717,64,61.42,95.97,1024,464.13,45.32
2026-03-05 03:16:45.070970,77.76,3.16,2.877,2.54,64,61.85,96.63,1024,464.14,45.33
2026-03-05 03:17:15.070970,76.1,3.17,2.869,2.546,64,62.0,96.88,1024,464.17,45.33
2026-03-05 03:17:45.070970,75.65,3.15,2.995,2.802,64,62.0,96.88,1024,464.19,45.33
2026-03-05 03:18:15.070970,76.38,3.106,2.865,2.38,64,62.0,96.88,1024,464.21,45.33
2026-03-05 03:18:45.070970,78.17,3.162,2.851,2.477,64,62.0,96.88,1024,464.23,45.33
2026-03-05 03:19:15.070970,75.79,2.652,2.422,2.179,64,61.91,96.74,1024,464.24,45.34
2026-03-05 03:19:45.070970,73.64,2.768,2.601,2.37,64,61.96,96.81,1024,464.27,45.34
2026-03-05 03:20:15.070970,72.83,3.039,2.705,2.351,64,61.87,96.67,1024,464.28,45.34
2026-03-05 03:20:45.070970,74.71,2.866,2.558,2.251,64,61.89,96.71,1024,464.31,45.34
2026-03-05 03:21:15.070970,76.53,2.955,2.714,2.537,64,61.94,96.78,1024,464.33,45.34
2026-03-05 03:21:45.070970,76.36,3.3,2.88,2.845,64,62.0,96.88,1024,464.35,45.35
2026-03-05 03:22:15.070970,74.74,3.106,2.758,2.452,64,62.0,96.88,1024,464.36,45.35
2026-03-05 03:22:45.070970,73.9,2.569,2.193,1.958,64,61.97,96.83,1024,464.37,45.35
2026-03-05 03:23:15.070970,76.55,3.132,3.0,2.668,64,61.6,96.25,1024,464.41,45.35
2026-03-05 03:23:45.070970,76.2,3.144,2.706,2.488,64,61.42,95.97,1024,464.42,45.35
2026-03-05 03:24:15.070970,76.23,3.219,2.923,2.613,64,61.11,95.48,1024,464.43,45.35
2026-03-05 03:24:45.070970,76.22,3.044,2.777,2.497,64,60.83,95.04,1024,464.46,45.36
2026-03-05 03:25:15.070970,76.71,3.07,2.763,2.535,64,60.89,95.14,1024,464.47,45.36
2026-03-05 03:25:45.070970,79.3,3.08,2.875,2.577,64,60.66,94.78,1024,464.48,45.36
2026-03-05 03:26:15.070970,78.76,2.985,2.495,2.22,64,60.38,94.34,1024,464.48,45.36
2026-03-05 03:26:45.070970,76.72,3.157,2.9,2.542,64,60.09,93.9,1024,464.51,45.36
2026-03-05 03:27:15.070970,78.48,3.5,3.271,2.983,64,60.46,94.46,1024,464.52,45.36
2026-03-05 03:27:45.070970,76.85,3.064,2.758,2.373,64,60.31,94.24,1024,464.54,45.37
2026-03-05 03:28:15.070970,76.71,3.115,2.924,2.459,64,60.25,94.14,1024,464.57,45.37
2026-03-05 03:28:45.070970,75.97,2.635,2.321,2.098,64,59.91,93.61,1024,464.59,45.37
2026-03-05 03:29:15.070970,77.79,3.317,3.114,2.855,64,59.63,93.17,1024,464.61,45.37
2026-03-05 03:29:45.070970,78.21,3.028,2.652,2.444,64,59.42,92.84,1024,464.63,45.37
2026-03-05 03:30:15.070970,79.78,2.949,2.656,2.328,64,59.36,92.74,1024,464.62,45.37
2026-03-05 03:30:45.070970,78.82,3.111,2.701,2.411,64,59.18,92.47,1024,464.65,45.38
2026-03-05 03:31:15.070970,80.6,3.291,2.959,2.553,64,59.3,92.66,1024,464.69,45.38
2026-03-05 03:31:45.070970,79.67,3.244,2.901,2.713,64,59.47,92.93,1024,464.7,45.38
2026-03-05 03:32:15.070970,80.75,3.312,2.939,2.416,64,59.07,92.3,1024,464.72,45.38
2026-03-05 03:32:45.070970,81.17,3.42,3.162,2.981,64,58.87,91.99,1024,464.75,45.39
2026-03-05 03:33:15.070970,81.11,2.923,2.679,2.459,64,59.22,92.53,1024,464.77,45.39
2026-03-05 03:33:45.070970,81.96,3.192,2.779,2.503,64,59.37,92.76,1024,464.78,45.39
2026-03-05 03:34:15.070970,81.81,3.041,2.703,2.444,64,59.2,92.49,1024,464.8,45.39
2026-03-05 03:34:45.070970,80.43,3.428,3.136,2.838,64,59.34,92.71,1024,464.83,45.39
2026-03-05 03:35:15.070970,82.14,3.198,2.926,2.891,64,59.2,92.5,1024,464.87,45.4
2026-03-05 03:35:45.070970,81.19,3.024,2.535,2.416,64,58.99,92.17,1024,464.88,45.4
2026-03-05 03:36:15.070970,82.36,3.223,2.82,2.524,64,58.89,92.01,1024,464.9,45.4
2026-03-05 03:36:45.070970,81.04,3.172,2.772,2.668,64,58.78,91.84,1024,464.92,45.4
2026-03-05 03:37:15.070970,79.97,2.832,2.562,2.535,64,58.58,91.53,1024,464.93,45.4
2026-03-05 03:37:45.070970,78.33,3.181,2.919,2.45,64,58.41,91.27,1024,464.94,45.4
2026-03-05 03:38:15.070970,79.23,2.851,2.369,2.223,64,58.6,91.56,1024,464.96,45.41
2026-03-05 03:38:45.070970,79.73,3.226,2.7,2.503,64,58.59,91.55,1024,465.0,45.41
2026-03-05 03:39:15.070970,80.61,3.147,2.811,2.464,64,58.6,91.57,1024,465.0,45.41
2026-03-05 03:39:45.070970,80.78,3.362,3.146,2.813,64,58.83,91.92,1024,465.02,45.41
2026-03-05 03:40:15.070970,80.18,3.207,2.912,2.649,64,58.82,91.91,1024,465.04,45.41
2026-03-05 03:40:45.070970,80.75,3.256,2.858,2.566,64,58.73,91.77,1024,465.05,45.42
2026-03-05 03:41:15.070970,80.04,3.519,3.106,2.875,64,58.85,91.95,1024,465.07,45.42
2026-03-05 03:41:45.070970,81.61,2.847,2.425,2.229,64,58.56,91.49,1024,465.09,45.42
2026-03-05 03:42:15.070970,82.1,3.098,2.948,2.545,64,58.32,91.13,1024,465.13,45.42
2026-03-05 03:42:45.070970,79.94,3.321,2.9,2.525,64,58.56,91.5,1024,465.13,45.42
2026-03-05 03:43:15.070970,79.96,3.103,2.781,2.636,64,58.55,91.48,1024,465.15,45.42
2026-03-05 03:43:45.070970,80.18,3.281,3.039,2.875,64,58.03,90.67,1024,465.16,45.43
2026-03-05 03:44:15.070970,81.75,3.121,2.879,2.611,64,57.68,90.12,1024,465.18,45.43
2026-03-05 03:44:45.070970,84.72,3.238,2.871,2.364,64,57.78,90.28,1024,465.2,45.43
2026-03-05 03:45:15.070970,84.61,3.365,3.091,2.744,64,57.79,90.3,1024,465.22,45.43
2026-03-05 03:45:45.070970,83.46,3.077,2.938,2.753,64,57.93,90.52,1024,465.23,45.43
2026-03-05 03:46:15.070970,80.72,3.301,2.918,2.785,64,58.25,91.02,1024,465.25,45.43
2026-03-05 03:46:45.070970,81.5,3.366,3.012,2.747,64,58.03,90.68,1024,465.27,45.44
2026-03-05 03:47:15.070970,80.71,3.365,2.995,2.569,64,58.03,90.68,1024,465.3,45.44
2026-03-05 03:47:45.070970,81.18,2.845,2.552,2.38,64,57.89,90.45,1024,465.31,45.44
2026-03-05 03:48:15.070970,78.64,2.963,2.71,2.439,64,58.03,90.67,1024,465.33,45.44
2026-03-05 03:48:45.070970,80.21,3.249,2.868,2.462,64,58.17,90.89,1024,465.36,45.44
2026-03-05 03:49:15.070970,78.78,2.938,2.578,2.37,64,57.97,90.58,1024,465.36,45.45
2026-03-05 03:49:45.070970,78.99,2.952,2.638,2.28,64,57.76,90.25,1024,465.37,45.45
2026-03-05 03:50:15.070970,79.16,2.975,2.833,2.471,64,57.61,90.02,1024,465.4,45.45
2026-03-05 03:50:45.070970,80.4,3.14,2.812,2.403,64,57.38,89.66,1024,465.44,45.45
2026-03-05 03:51:15.070970,77.56,2.854,2.67,2.401,64,57.41,89.7,1024,465.45,45.45
2026-03-05 03:51:45.070970,76.22,3.193,2.84,2.441,64,57.35,89.61,1024,465.47,45.46
2026-03-05 03:52:15.070970,73.43,2.757,2.528,2.185,64,57.29,89.52,1024,465.49,45.46
2026-03-05 03:52:45.070970,71.46,2.952,2.47,2.47,64,57.58,89.97,1024,465.51,45.46
2026-03-05 03:53:15.070970,71.25,2.661,2.438,2.16,64,57.54,89.9,1024,465.53,45.46
2026-03-05 03:53:45.070970,72.94,2.828,2.619,2.501,64,57.44,89.76,1024,465.57,45.47
2026-03-05 03:54:15.070970,74.64,3.192,2.637,2.378,64,57.18,89.35,1024,465.59,45.47
2026-03-05 03:54:45.070970,75.1,2.951,2.564,2.407,64,57.28,89.5,1024,465.59,45.47
2026-03-05 03:55:15.070970,73.41,2.692,2.369,2.099,64,56.95,88.99,1024,465.64,45.47
2026-03-05 03:55:45.070970,74.58,2.839,2.518,2.172,64,63.0,98.44,1024,465.66,45.48
2026-03-05 03:56:15.070970,72.56,2.735,2.413,2.177,64,62.0,96.88,1024,465.69,45.48
2026-03-05 03:56:45.070970,72.12,3.083,2.868,2.668,64,62.0,96.88,1024,465.73,45.48
2026-03-05 03:57:15.070970,71.99,2.829,2.48,2.181,64,61.84,96.62,1024,465.74,45.48
2026-03-05 03:57:45.070970,71.44,2.821,2.534,2.277,64,61.89,96.7,1024,465.76,45.48
2026-03-05 03:58:15.070970,71.66,2.773,2.389,1.874,64,61.94,96.78,1024,465.79,45.49
2026-03-05 03:58:45.070970,72.16,3.212,2.966,2.612,64,62.0,96.88,1024,465.79,45.49
2026-03-05 03:59:15.070970,73.28,3.063,2.835,2.63,64,62.0,96.88,1024,465.8,45.49
2026-03-05 03:59:45.070970,73.53,2.682,2.379,2.181,64,61.92,96.75,1024,465.82,45.49
2026-03-05 04:00:15.070970,71.74,2.457,2.249,1.931,64,62.0,96.88,1024,465.84,45.49
2026-03-05 04:00:45.070970,71.7,2.622,2.493,2.315,64,61.84,96.62,1024,465.86,45.49
2026-03-05 04:01:15.070970,71.6,2.472,2.376,2.095,64,61.7,96.41,1024,465.88,45.5
2026-03-05 04:01:45.070970,71.92,3.22,3.045,2.75,64,61.84,96.63,1024,465.9,45.5
2026-03-05 04:02:15.070970,70.92,3.099,2.869,2.622,64,61.87,96.67,1024,465.92,45.5
2026-03-05 04:02:45.070970,72.51,3.064,2.653,2.209,64,61.69,96.39,1024,465.94,45.5
2026-03-05 04:03:15.070970,72.96,3.042,2.707,2.517,64,61.65,96.33,1024,465.95,45.5
2026-03-05 04:03:45.070970,74.6,3.062,2.705,2.55,64,61.62,96.29,1024,465.97,45.51
2026-03-05 04:04:15.070970,77.35,3.08,2.77,2.438,64,61.51,96.11,1024,465.99,45.51
2026-03-05 04:04:45.070970,80.15,3.083,2.714,2.567,64,61.53,96.14,1024,466.03,45.51
2026-03-05 04:05:15.070970,82.2,3.072,2.799,2.56,64,61.37,95.89,1024,466.07,45.51
2026-03-05 04:05:45.070970,82.77,3.269,2.869,2.707,64,61.36,95.88,1024,466.1,45.52
2026-03-05 04:06:15.070970,84.62,3.595,3.358,2.858,64,61.49,96.08,1024,466.13,45.52
2026-03-05 04:06:45.070970,88.13,3.48,3.229,3.112,64,61.02,95.34,1024,466.16,45.52
2026-03-05 04:07:15.070970,87.73,3.319,2.853,2.461,64,60.81,95.01,1024,466.17,45.52
2026-03-05 04:07:45.070970,88.23,3.255,2.85,2.535,64,60.98,95.28,1024,466.19,45.53
2026-03-05 04:08:15.070970,89.42,3.587,3.327,3.076,64,60.99,95.3,1024,466.21,45.53
2026-03-05 04:08:45.070970,88.14,3.516,3.147,3.016,64,60.71,94.85,1024,466.21,45.53
2026-03-05 04:09:15.070970,86.59,3.418,3.179,3.03,64,60.47,94.49,1024,466.23,45.53
2026-03-05 04:09:45.070970,88.01,3.532,3.226,2.94,64,60.4,94.38,1024,466.26,45.53
2026-03-05 04:10:15.070970,88.05,3.635,3.241,2.863,64,60.92,95.19,1024,466.28,45.54
2026-03-05 04:10:45.070970,87.66,3.572,3.288,2.762,64,60.86,95.09,1024,466.3,45.54
2026-03-05 04:11:15.070970,87.63,3.4,3.09,2.822,64,60.75,94.92,1024,466.32,45.54
2026-03-05 04:11:45.070970,86.41,3.737,3.397,3.079,64,60.76,94.93,1024,466.33,45.54
2026-03-05 04:12:15.070970,83.63,3.307,2.96,2.632,64,60.59,94.67,1024,466.35,45.54
2026-03-05 04:12:45.070970,85.33,3.079,2.941,2.544,64,60.62,94.72,1024,466.38,45.54
2026-03-05 04:13:15.070970,87.4,3.402,3.124,2.687,64,60.55,94.61,1024,466.39,45.55
2026-03-05 04:13:45.070970,86.6,3.7,3.19,2.743,64,60.19,94.05,1024,466.4,45.55
2026-03-05 04:14:15.070970,83.53,3.318,2.815,2.521,64,59.85,93.51,1024,466.41,45.55
2026-03-05 04:14:45.070970,83.08,3.314,3.242,2.974,64,59.78,93.4,1024,466.42,45.55
2026-03-05 04:15:15.070970,84.5,3.518,3.208,2.94,64,60.02,93.79,1024,466.41,45.55
2026-03-05 04:15:45.070970,82.65,3.09,2.89,2.611,64,60.0,93.75,1024,466.43,45.55
2026-03-05 04:16:15.070970,79.29,2.828,2.522,2.146,64,60.0,93.75,1024,466.44,45.55
2026-03-05 04:16:45.070970,78.63,3.063,2.694,2.38,64,60.16,93.99,1024,466.45,45.55
2026-03-05 04:17:15.070970,77.24,3.081,2.708,2.634,64,59.97,93.71,1024,466.47,45.55
2026-03-05 04:17:45.070970,76.03,2.793,2.567,2.355,64,60.14,93.97,1024,466.51,45.56
